cluster	status	loglr	df	p	p.adjust	genes
chr14:clu_26672_+	Success	0.976427091811729	1	0.162279616987856	0.600303355733442	SYNE2
chr14:clu_26673_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SYNE2
chr14:clu_26674_+	Success	0.619218596567293	1	0.265772457514614	0.703849118906145	SYNE2
chr14:clu_26675_+	Success	0.0940910850986256	2	0.910199852821555	1	SYNE2
chr14:clu_26676_+	Success	6.56289846070649	7	0.0691020488134304	0.456647292044464	SYNE2
chr14:clu_26677_+	Success	2.67798312263039	2	0.0687015771724839	0.455493061900181	SYNE2
chr14:clu_26678_+	Success	0.200677225778179	1	0.5263905894903	0.868599663808667	SYNE2
chr14:clu_26679_+	Success	0.23415966137236	2	0.791235476068089	0.975408983910694	SYNE2
chr14:clu_26680_+	Success	0.00244868408663024	1	0.944208624197604	1	SYNE2
chr14:clu_26681_+	Success	0.609498394297816	3	0.748451795651203	0.961209954978334	MTHFD1
chr14:clu_26682_+	Success	3.04129765287871	2	0.047772856669385	0.405509517271543	MTHFD1
chr14:clu_26683_+	Success	1.63388845491136	5	0.658778518357401	0.9284212302803	MTHFD1
chr14:clu_26684_+	Success	3.24041119213689	2	0.0391477945237142	0.379706809199366	MTHFD1
chr14:clu_26685_+	Success	7.54223956030728	12	0.236849008567337	0.676268329244741	ZBTB1
chr14:clu_26686_+	Success	3.65261282128665	3	0.062780002995549	0.44169474157092	PLEKHG3
chr14:clu_26687_+	Success	2.70475143811564	5	0.367971283923554	0.776923710442345	PLEKHG3
chr14:clu_26688_+	Success	6.14052853483736	5	0.031133133523371	0.34956423433394	PLEKHG3
chr14:clu_26689_+	Success	0.747591657570865	2	0.473505544142221	0.839716156971092	PLEKHG3
chr14:clu_26690_+	Success	2.39270491032039	3	0.188201965071991	0.626142559435875	PLEKHG3
chr14:clu_26691_+	Success	9.15050081857771e-05	1	0.98920645156112	1	CHURC1,CHURC1-FNTB
chr14:clu_26692_+	Success	4.26216375151125	13	0.807845510919242	0.981428609308547	CHURC1,CHURC1-FNTB,FNTB
chr14:clu_26693_+	Success	-0.132450786459344	2	1	1	FNTB,CHURC1-FNTB
chr14:clu_26694_+	Success	1.20823271334888	1	0.120065566436666	0.541850125330746	CHURC1-FNTB,FNTB
chr14:clu_26695_+	Success	2.82020512907093	6	0.464651235351318	0.836060027379371	FUT8
chr14:clu_26696_+	Not enough valid samples	NA	NA	NA	NA	FUT8
chr14:clu_26697_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	FUT8
chr14:clu_26698_+	Success	0.754715569955067	1	0.219225909894542	0.658635208348906	FUT8
chr14:clu_26699_+	Success	0.0717683333701302	1	0.704790097194314	0.946365901661612	FUT8
chr14:clu_26700_+	Success	3.52901050464152	5	0.216360854599219	0.655294998228024	GPHN
chr14:clu_26701_+	Success	0.00493249610201474	1	0.920882081640232	1	GPHN
chr14:clu_26702_+	Success	0.148760110959302	2	0.861775820679661	0.998109874847089	GPHN
chr14:clu_26703_+	Success	3.90029165371197	12	0.800513507406424	0.978541038595577	GPHN
chr14:clu_26704_+	Success	0.117755251557526	1	0.627467638039147	0.915336026267265	MPP5
chr14:clu_26705_+	Success	0.380827385740531	1	0.382811161792103	0.787126071483414	MPP5
chr14:clu_26706_+	Success	2.40622958521078	2	0.0901545746986695	0.498846639565112	EIF2S1
chr14:clu_26707_+	Success	0.680196814215606	2	0.506517292751097	0.856842206495507	RAD51B
chr14:clu_26708_+	Not enough valid samples	NA	NA	NA	NA	RAD51B
chr14:clu_26709_+	Success	0.876033255301991	5	0.88227607487961	1	EXD2
chr14:clu_26710_+	Success	2.11385653117986	3	0.237901887208157	0.677266388902518	EXD2
chr14:clu_26711_+	Not enough valid samples	NA	NA	NA	NA	GALNT16
chr14:clu_26712_+	Success	0.885091982159679	1	0.183359313644771	0.622466240021324	SLC39A9
chr14:clu_26713_+	Success	-0.723981406437815	6	1	1	SLC39A9
chr14:clu_26714_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC39A9
chr14:clu_26715_+	Success	0.15419556621498	2	0.857104383959706	0.996299794948103	SUSD6
chr14:clu_26716_+	Success	0.488742221019265	1	0.322820646995598	0.747826029463768	SUSD6
chr14:clu_26717_+	Success	0.674034267707611	4	0.853168830689882	0.99471529943796	SRSF5
chr14:clu_26718_+	Success	0.0031470100984734	1	0.936766278472156	1	SRSF5
chr14:clu_26719_+	Success	0.0242449684274106	1	0.825712042393858	0.98701943150963	SRSF5
chr14:clu_26720_+	Success	0.490995071826546	2	0.612017090120295	0.909790806072869	SRSF5
chr14:clu_26721_+	Success	0.0071228975900226	1	0.904993516599656	1	SMOC1
chr14:clu_26722_+	Success	0.15527602894781	1	0.577341618010743	0.895030054322374	SMOC1
chr14:clu_26723_+	Success	4.46674297173956	2	0.011484660865608	0.250968729653135	SMOC1
chr14:clu_26724_+	Success	0.188214987919309	1	0.5395200729096	0.87552731285883	SMOC1
chr14:clu_26725_+	Success	0.0114031113742499	1	0.879962074602432	1	PCNX1
chr14:clu_26726_+	Success	5.72080735284499	4	0.022024516411765	0.308869246521117	PCNX1
chr14:clu_26727_+	Success	7.17295851517702	15	0.499472255371153	0.8531274973579	PCNX1
chr14:clu_26728_+	Success	0.896594854996295	1	0.180538011113979	0.61918461634474	PCNX1
chr14:clu_26729_+	Success	0.131589905218789	2	0.876700451648611	1	PCNX1
chr14:clu_26730_+	Success	0.27560293142119	1	0.457825397452674	0.833084453961523	PCNX1
chr14:clu_26731_+	Success	1.41887347406191	5	0.724983272513253	0.953991141963792	PCNX1
chr14:clu_26732_+	Success	0.487420585230211	2	0.614208651525636	0.910549824640556	PCNX1
chr14:clu_26733_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	PCNX1
chr14:clu_26734_+	Success	1.10632552263883	1	0.136883264938137	0.567699769292333	PCNX1
chr14:clu_26735_+	Success	6.10079777855572	6	0.0576196335077827	0.427069504269465	SIPA1L1
chr14:clu_26736_+	Success	17.9059606116934	14	0.00111326622662934	0.106659811525876	SIPA1L1
chr14:clu_26737_+	Success	0.441128005478276	2	0.643310354052731	0.921187373244111	SIPA1L1
chr14:clu_26738_+	Success	9.61727805236296	6	0.0037853081952813	0.166782417779071	SIPA1L1
chr14:clu_26739_+	Success	0.0851899535246048	2	0.91833782632563	1	SIPA1L1
chr14:clu_26740_+	Success	0.679296854967845	1	0.243781352665002	0.682183313944212	SIPA1L1
chr14:clu_26741_+	Success	0.419346775099029	1	0.359770683594933	0.770836464317058	SIPA1L1
chr14:clu_26742_+	Success	0.0219891268383208	1	0.833894076830336	0.988899045157528	SIPA1L1
chr14:clu_26743_+	Success	0.664802153770324	4	0.856333082066023	0.996147083756188	SIPA1L1
chr14:clu_26744_+	Success	0.661996018425725	2	0.515820718611009	0.861731924896355	SIPA1L1
chr14:clu_26745_+	Success	0.00204797147341651	1	0.94897058172241	1	SIPA1L1
chr14:clu_26746_+	Success	0.724480476638291	1	0.228694749529531	0.667536879138579	SIPA1L1
chr14:clu_26747_+	Success	3.73783107332565	4	0.112787290199007	0.533758671461451	RGS6
chr14:clu_26748_+	Success	0.545099761347501	1	0.296427005324038	0.728069561484971	RGS6
chr14:clu_26749_+	Success	1.4436560583847	2	0.236063118514011	0.675671543766226	RGS6
chr14:clu_26750_+	Success	0.655363242109843	1	0.2522631635667	0.692030685524962	RGS6
chr14:clu_26751_+	Success	0.00653445194262758	1	0.908984678294207	1	RGS6
chr14:clu_26752_+	Success	3.06388660821449	4	0.189807135277303	0.627258313007997	RGS6
chr14:clu_26753_+	Success	0.112091869692904	2	0.893962125701747	1	RGS6
chr14:clu_26754_+	Success	6.04183673249145	7	0.0978405807995626	0.512696932076108	RGS6
chr14:clu_26755_+	Success	0.032673393400529	1	0.798236415431818	0.977484195339113	DCAF4
chr14:clu_26756_+	Success	0.416748062807898	1	0.361263532117678	0.772241273359306	DCAF4
chr14:clu_26757_+	Success	0.97009398586215	1	0.163648125882307	0.602145624480455	DCAF4
chr14:clu_26758_+	Success	4.29364444025009	1	0.0033851761825765	0.159490589000201	DCAF4
chr14:clu_26759_+	Success	0.0846919526002239	2	0.91879527330709	1	RBM25
chr14:clu_26760_+	Success	0.243405199733388	2	0.783953791538102	0.973161599883484	RBM25
chr14:clu_26761_+	Success	1.38894562006408	4	0.595655073840925	0.903426340827898	RBM25
chr14:clu_26762_+	Success	0.271643658508765	2	0.762125789748928	0.965808102847969	RBM25
chr14:clu_26763_+	Success	2.74841539445845	2	0.0640292419528677	0.443754159163239	RBM25
chr14:clu_26764_+	Success	1.34916032523779	2	0.259458029564842	0.698505909854049	PSEN1
chr14:clu_26765_+	Success	0.267121669563835	1	0.46482831458381	0.836060027379371	PSEN1
chr14:clu_26766_+	Success	6.78600503131383	7	0.0593386897290523	0.431519977277095	PSEN1
chr14:clu_26767_+	Not enough valid samples	NA	NA	NA	NA	PAPLN
chr14:clu_26768_+	Not enough valid samples	NA	NA	NA	NA	PAPLN
chr14:clu_26769_+	Not enough valid samples	NA	NA	NA	NA	NA
chr14:clu_26770_+	Success	0.750440890871914	2	0.472158336543397	0.839345500733792	ACOT2
chr14:clu_26771_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr14:clu_26772_+	Success	0.649676547888021	1	0.254331421907471	0.694303979840042	ACOT2
chr14:clu_26773_+	Success	2.34997438877463	3	0.195133797377573	0.632265738018975	DNAL1
chr14:clu_26774_+	Success	2.2267153729681	4	0.348105158403749	0.763760108195992	DNAL1
chr14:clu_26775_+	Success	0.972148508809482	2	0.378269449170969	0.784277438314173	DNAL1
chr14:clu_26776_+	Success	0.299874277171511	2	0.740911364298835	0.959071942613351	DNAL1
chr14:clu_26777_+	Success	0.849431182037279	5	0.889043051076307	1	PTGR2,AC005520.1
chr14:clu_26778_+	Success	12.1041222558579	9	0.00398394194679523	0.168880790439817	PTGR2,AC005520.1,ZNF410
chr14:clu_26779_+	Success	0.458890813828475	3	0.821134710536564	0.98537431917627	ZNF410,AC005520.1
chr14:clu_26780_+	Not enough valid samples	NA	NA	NA	NA	PTGR2,AC005520.1
chr14:clu_26781_+	Success	0.664892854231539	2	0.514328632891048	0.860752798939166	PTGR2,AC005520.1
chr14:clu_26782_+	Success	6.12252911733594	5	0.0315799090637398	0.350803642609673	AC005520.1,ZNF410
chr14:clu_26783_+	Success	0.117657871901429	2	0.889000152522902	1	AC005520.1,ZNF410
chr14:clu_26784_+	Success	1.13423159697231	5	0.810887459517325	0.982274787673363	AC005520.1,ZNF410
chr14:clu_26785_+	Success	4.66285187209178	4	0.0534545113203736	0.420442677548009	ZNF410,AC005520.1
chr14:clu_26786_+	Success	0.564030239033315	1	0.288189420797775	0.722478664979116	COQ6
chr14:clu_26787_+	Success	0.410429411669611	2	0.663365332152302	0.930354602822132	COQ6
chr14:clu_26788_+	Success	0.717566540020925	2	0.487938190471429	0.846575820412318	COQ6
chr14:clu_26789_+	Success	0.319713848604721	1	0.423918112284628	0.81272117445559	COQ6
chr14:clu_26790_+	Success	1.82408824101867	2	0.161364702795603	0.59947885134657	BBOF1
chr14:clu_26791_+	Success	1.14654968715286	2	0.317731152188165	0.744707653015103	BBOF1
chr14:clu_26792_+	Success	3.00664173209861	5	0.30492852498669	0.735844854532428	BBOF1
chr14:clu_26793_+	Not enough valid samples	NA	NA	NA	NA	BBOF1
chr14:clu_26794_+	Not enough valid samples	NA	NA	NA	NA	BBOF1
chr14:clu_26795_+	Success	2.26786272059337	1	0.0331943845484168	0.356639935041113	LIN52
chr14:clu_26796_+	Success	3.08170670070126	1	0.0130419296026754	0.262224837561791	LIN52
chr14:clu_26797_+	Success	0.290509579051445	1	0.445913120556023	0.826504543554708	LIN52
chr14:clu_26798_+	Success	0.0504350010955932	1	0.750788084882164	0.962003066739836	FCF1
chr14:clu_26799_+	Success	3.19057072133	5	0.270878050269515	0.708371234469755	FCF1
chr14:clu_26800_+	Success	0.142178368133557	1	0.593859772386313	0.90271578400494	FCF1
chr14:clu_26801_+	Success	0.245236736466836	2	0.782519265466185	0.972742713831068	YLPM1
chr14:clu_26802_+	Success	0.0943348058531228	2	0.909978045257333	1	YLPM1
chr14:clu_26803_+	Success	6.88902389676605	5	0.0170824837319524	0.282994458815437	YLPM1
chr14:clu_26804_+	Success	0.135794333478771	2	0.873022165457852	1	DLST
chr14:clu_26805_+	Success	0.0884284890780691	1	0.67408833453458	0.935360436970683	DLST
chr14:clu_26806_+	Success	0.073797634580842	2	0.928859643894526	1	DLST
chr14:clu_26807_+	Success	0.302338604082252	2	0.739087764381375	0.958787685255479	DLST
chr14:clu_26808_+	Not enough valid samples	NA	NA	NA	NA	NA
chr14:clu_26809_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr14:clu_26810_+	Success	3.21814213954758	2	0.0400293581813412	0.380500651745159	EIF2B2
chr14:clu_26811_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr14:clu_26812_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	FOS
chr14:clu_26813_+	Success	3.60603752901079	4	0.125096532490823	0.55126201230726	FOS
chr14:clu_26814_+	Success	7.63792766199651	3	0.00159546041402159	0.121400890101197	JDP2
chr14:clu_26815_+	Success	4.82847592934877	2	0.0079987025688476	0.216434028929008	JDP2
chr14:clu_26816_+	Success	0.590160244392109	2	0.554238464012436	0.883097249943498	FLVCR2
chr14:clu_26817_+	Success	1.02516452889176	2	0.358737437877129	0.77028609125169	FLVCR2,TTLL5
chr14:clu_26818_+	Success	0.00337583529312724	1	0.934512682426026	1	FLVCR2,TTLL5
chr14:clu_26819_+	Success	0.720448595270682	2	0.486533950169088	0.845871886208356	TTLL5
chr14:clu_26820_+	Success	4.70339698135865	1	0.00216182897719502	0.134935577182874	TTLL5
chr14:clu_26821_+	Success	0.766738995964261	4	0.820695174746253	0.98537431917627	TTLL5
chr14:clu_26822_+	Success	1.31834704308739	1	0.104420626989183	0.519861710841799	TTLL5
chr14:clu_26823_+	Success	0.121696965698959	1	0.621765513363956	0.912694338514669	TTLL5
chr14:clu_26824_+	Success	0.264033271212611	2	0.767947988670847	0.96792801134503	TTLL5
chr14:clu_26825_+	Success	0.411923152617419	1	0.364057991354906	0.773644580784221	TTLL5
chr14:clu_26826_+	Success	0.18717742000959	1	0.540640023756658	0.876053448143709	TTLL5,IFT43
chr14:clu_26827_+	Success	0.275026528812305	3	0.907765124854147	1	IFT43
chr14:clu_26828_+	Success	6.90736851830843	10	0.181610981446747	0.62048159811997	IFT43
chr14:clu_26829_+	Success	0.0241619807310371	1	0.826005799677816	0.987103061601831	IFT43
chr14:clu_26830_+	Success	1.97402995898301	5	0.556918081652416	0.884098943520821	GPATCH2L
chr14:clu_26831_+	Success	0.873855090033885	1	0.186164853755732	0.623698027269305	GPATCH2L
chr14:clu_26832_+	Success	1.73196071148413	5	0.628853670803133	0.915714911312319	GPATCH2L
chr14:clu_26833_+	Success	1.71644945393473	2	0.179703060543106	0.61827551434047	GPATCH2L
chr14:clu_26834_+	Success	1.6944223272053	5	0.640269461281362	0.919752276964896	VASH1
chr14:clu_26835_+	Success	0.0372042253983409	1	0.78502300741179	0.973389235062297	VASH1
chr14:clu_26836_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC01629
chr14:clu_26837_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr14:clu_26838_+	Success	2.17399630019781	2	0.113722239396462	0.53484200041279	CIPC,AC007375.2
chr14:clu_26839_+	Success	1.02682742849902	4	0.725890791021638	0.9542781841028	CIPC,AC007375.2
chr14:clu_26840_+	Success	0.0348557563111171	2	0.965744708790606	1	GSTZ1
chr14:clu_26841_+	Success	4.43869923808984	2	0.0118112922108561	0.25407900503516	GSTZ1
chr14:clu_26842_+	Success	2.21933136561518	1	0.035133756909781	0.365782256221277	AHSA1
chr14:clu_26843_+	Success	4.95443775822059	9	0.357912559556707	0.769680450380034	AHSA1
chr14:clu_26844_+	Success	0.115434622454927	1	0.630880044252054	0.916477044172087	SLIRP
chr14:clu_26845_+	Success	0.108843121549398	1	0.640808568480116	0.92005882725948	SLIRP
chr14:clu_26846_+	Success	0.516567083146128	4	0.904730834039749	1	SLIRP
chr14:clu_26847_+	Not enough valid samples	NA	NA	NA	NA	ADCK1
chr14:clu_26848_+	Success	0.100107169720388	1	0.654547893005489	0.925950285710694	ADCK1
chr14:clu_26849_+	Not enough valid samples	NA	NA	NA	NA	NRXN3
chr14:clu_26850_+	Not enough valid samples	NA	NA	NA	NA	NRXN3
chr14:clu_26851_+	Not enough valid samples	NA	NA	NA	NA	FLRT2
chr14:clu_26852_+	Success	0.350799260240279	1	0.402247088965173	0.800330023462161	SPATA7
chr14:clu_26853_+	Success	1.26130161374567	2	0.283285058698736	0.718216387005021	SPATA7
chr14:clu_26854_+	Success	1.8552887364267	4	0.446589359767084	0.82685727045099	SPATA7
chr14:clu_26855_+	Success	0.756503281647895	1	0.218680884086839	0.658057481163158	SPATA7
chr14:clu_26856_+	Success	0.84828752676367	3	0.637695507982625	0.919326668374138	ZC3H14
chr14:clu_26857_+	Success	0.0701846363720051	1	0.707914180888082	0.947951469555273	ZC3H14
chr14:clu_26858_+	Success	1.99145507896992	4	0.408323649093909	0.803748638349627	ZC3H14
chr14:clu_26859_+	Success	-0.15080745438172	12	1	1	ZC3H14
chr14:clu_26860_+	Success	3.1981756957357	16	0.983220799422554	1	ZC3H14
chr14:clu_26861_+	Success	3.92391336714536	2	0.019763600985732	0.296856589320507	ZC3H14
chr14:clu_26862_+	Success	2.36523246192974	2	0.0939274632710634	0.505188937708259	TTC8
chr14:clu_26863_+	Success	11.5330193292448	7	0.00166004760726614	0.124142467309783	TTC8
chr14:clu_26864_+	Success	1.56337723301021	1	0.0770169261194837	0.47233820626951	TTC8
chr14:clu_26865_+	Success	1.48380434967385	2	0.226773320240093	0.66572802871705	TTC8
chr14:clu_26866_+	Not enough valid samples	NA	NA	NA	NA	TDP1
chr14:clu_26867_+	Success	0.201470038871776	2	0.817528071256537	0.984324286440186	PSMC1
chr14:clu_26868_+	Success	1.14127913461482	2	0.319410191765099	0.745174822135222	PSMC1
chr14:clu_26869_+	Success	0.301733761170908	3	0.895638106521788	1	PSMC1
chr14:clu_26870_+	Success	4.66611971433667	5	0.0965237713135561	0.510860023271915	CALM1
chr14:clu_26871_+	Success	-0.372103045403492	2	1	1	CALM1
chr14:clu_26872_+	Success	0.251289104891384	1	0.478369464478546	0.842171083541464	CALM1
chr14:clu_26873_+	Success	3.66975617860226	8	0.500483619784034	0.853963453926288	DGLUCY
chr14:clu_26874_+	Success	0.120884043920057	1	0.62293201497777	0.913593839755913	DGLUCY
chr14:clu_26875_+	Success	0.740591043807171	1	0.223589665286851	0.661876745382135	DGLUCY
chr14:clu_26876_+	Success	0.154615822138339	1	0.578152062227485	0.895366140671135	DGLUCY
chr14:clu_26877_+	Success	0.0913131327665724	2	0.912731859894516	1	DGLUCY
chr14:clu_26878_+	Success	1.38935007506336	2	0.249237237499653	0.689359239937108	DGLUCY
chr14:clu_26879_+	Success	0.542810022789922	1	0.297443706718773	0.728964681762163	DGLUCY
chr14:clu_26880_+	Success	1.37657354528108	1	0.0970632089139315	0.511844839137535	CPSF2
chr14:clu_26881_+	Success	1.56692097174164	2	0.208686746542785	0.647459819900061	CPSF2
chr14:clu_26882_+	Success	0.324654015512124	1	0.420360185175272	0.810654467311613	CPSF2
chr14:clu_26883_+	Success	5.7610208502295	1	0.00068775811081904	0.08504919541304	CPSF2
chr14:clu_26884_+	Success	0.214360088388503	2	0.807057720579345	0.981313093584379	RIN3
chr14:clu_26885_+	Success	2.57928309537192	2	0.0758283462337814	0.470056313416454	RIN3
chr14:clu_26886_+	Success	0.00254008857817212	1	0.943178604024642	1	RIN3
chr14:clu_26887_+	Success	0.687638939149224	2	0.502761719832422	0.855403723688881	GOLGA5
chr14:clu_26888_+	Success	0.670892620323855	1	0.246719382671433	0.686346568323022	GOLGA5
chr14:clu_26889_+	Success	0.987566893139103	1	0.159903992277072	0.598342745442238	GOLGA5
chr14:clu_26890_+	Success	3.2282596055029	2	0.0396264043856775	0.380165025403049	GOLGA5
chr14:clu_26891_+	Success	2.37208042808675	1	0.0293978878519911	0.341696564520138	TMEM251,AL110118.1
chr14:clu_26892_+	Success	0.299991212830719	2	0.740824730405431	0.959071942613351	AL110118.1,UBR7
chr14:clu_26893_+	Success	4.79792754239315	2	0.00824682053682303	0.219924462221686	AL110118.1,UBR7
chr14:clu_26894_+	Success	1.09047967359788	1	0.139727340428271	0.573153235485072	IFI27L1
chr14:clu_26895_+	Success	0.0311212899525799	1	0.802985929674406	0.979625026641	IFI27L1
chr14:clu_26896_+	Success	0.542452294107591	1	0.297602951334532	0.729185872878088	IFI27L1
chr14:clu_26897_+	Success	2.94235118401048	6	0.436229092649467	0.820625969884698	IFI27
chr14:clu_26898_+	Success	0.00050585472831699	1	0.974625660798453	1	IFI27
chr14:clu_26899_+	Success	0.629348775187282	1	0.261897770572128	0.699977730106749	AL049839.2,SERPINA3
chr14:clu_26900_+	Success	0.67810332533918	2	0.507578791799729	0.857476000560935	AL049839.2,SERPINA3
chr14:clu_26901_+	Not enough valid samples	NA	NA	NA	NA	DICER1-AS1
chr14:clu_26902_+	Success	0.333611998504239	1	0.414021125387767	0.806771253920557	GSKIP
chr14:clu_26903_+	Success	0.00841221202495035	1	0.896796663682219	1	PAPOLA
chr14:clu_26904_+	Success	0.629790851286089	4	0.868194807590975	0.999698626157766	PAPOLA
chr14:clu_26905_+	Success	1.34487849791549	2	0.260571365900799	0.699360858869267	PAPOLA
chr14:clu_26906_+	Success	0.0601989962892731	1	0.728603234780414	0.955440503243067	PAPOLA
chr14:clu_26907_+	Success	1.83385153450115	1	0.0554765874605697	0.42388011757469	PAPOLA
chr14:clu_26908_+	Success	1.58582017655135	4	0.52952365754256	0.870406227753215	PAPOLA
chr14:clu_26909_+	Success	1.08001589320497	1	0.141641760200948	0.57620028921089	VRK1
chr14:clu_26910_+	Success	0.239812593810711	2	0.786775293810857	0.974152486085152	VRK1
chr14:clu_26911_+	Success	1.06521437048218	2	0.34465396321114	0.761840664205855	VRK1
chr14:clu_26912_+	Success	0.00292314025000451	1	0.939052361519018	1	CCNK
chr14:clu_26913_+	Success	1.75486502048381	1	0.0610093960180853	0.436614190339492	EML1
chr14:clu_26914_+	Success	6.96078979496906	2	0.000948347278775111	0.0991051874183903	EML1
chr14:clu_26915_+	Success	2.85176568745828	3	0.126959488645879	0.554494692284235	EML1
chr14:clu_26916_+	Success	0.456805373662064	1	0.339158192889466	0.758758023010126	EVL
chr14:clu_26917_+	Success	0.81231579006635	3	0.653817760135696	0.925854555017733	EVL
chr14:clu_26918_+	Success	2.8418624878019	2	0.0583169501466927	0.42918771211926	EVL
chr14:clu_26919_+	Success	2.59539041350536	3	0.158348539575884	0.595080861407294	EVL
chr14:clu_26920_+	Not enough valid samples	NA	NA	NA	NA	WDR25
chr14:clu_26921_+	Success	8.70558399115998	8	0.0261012935569535	0.328420561945985	MEG3
chr14:clu_26922_+	Success	0.438780698118876	1	0.348870464282874	0.764160312343283	MEG3,AL117190.1
chr14:clu_26923_+	Not enough valid samples	NA	NA	NA	NA	AL117190.1,MEG8
chr14:clu_26924_+	Not enough valid samples	NA	NA	NA	NA	AL117190.1,MEG8
chr14:clu_26925_+	Not enough valid samples	NA	NA	NA	NA	AL117190.1,MEG8
chr14:clu_26926_+	Success	0.0353265197271071	1	0.790388318089501	0.975046990233899	AL117190.1,MEG8
chr14:clu_26927_+	Not enough valid samples	NA	NA	NA	NA	MEG8
chr14:clu_26928_+	Success	6.74858460511314	12	0.33396253993927	0.755401064284007	PPP2R5C
chr14:clu_26929_+	Success	0.942433561018333	2	0.389678374439833	0.791287684749102	PPP2R5C
chr14:clu_26930_+	Success	0.910297980091855	2	0.402404297697102	0.800330023462161	PPP2R5C
chr14:clu_26931_+	Success	0.302830931721473	2	0.738723980604911	0.958787685255479	PPP2R5C
chr14:clu_26932_+	Success	0.00387497414430982	1	0.929849819371155	1	DYNC1H1
chr14:clu_26933_+	Success	0.0111971859263917	1	0.881042736870663	1	DYNC1H1
chr14:clu_26934_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	DYNC1H1
chr14:clu_26935_+	Success	0.268369215928942	1	0.463787578111088	0.835782903713743	DYNC1H1
chr14:clu_26936_+	Success	0.439543057175797	1	0.348452107507946	0.76388912623299	DYNC1H1
chr14:clu_26937_+	Success	3.1186597783344	4	0.182112260811394	0.621567626339205	DYNC1H1
chr14:clu_26938_+	Success	0.00122826679307764	1	0.960470289486382	1	DYNC1H1
chr14:clu_26939_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	DYNC1H1
chr14:clu_26940_+	Success	-1.14983797466266	8	1	1	DYNC1H1
chr14:clu_26941_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	DYNC1H1
chr14:clu_26942_+	Success	0.265100539329524	1	0.46652233411831	0.836862725582825	DYNC1H1
chr14:clu_26943_+	Success	0.820735874984166	1	0.200123657737859	0.638645192872223	DYNC1H1
chr14:clu_26944_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	DYNC1H1
chr14:clu_26945_+	Success	0.070254518884667	1	0.707775483427763	0.947925872377086	DYNC1H1
chr14:clu_26946_+	Success	4.3186113749689	12	0.733564194405955	0.957038079173142	WDR20
chr14:clu_26947_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF839
chr14:clu_26948_+	Success	0.017003933202659	2	0.98313981773916	1	ZNF839
chr14:clu_26949_+	Not enough valid samples	NA	NA	NA	NA	ZNF839
chr14:clu_26950_+	Success	0.0936217858048849	1	0.665220739411106	0.930544081629906	TECPR2
chr14:clu_26951_+	Success	0.572306317389121	2	0.564222660433826	0.888754174243107	TECPR2
chr14:clu_26952_+	Success	0.023828405233985	1	0.827191947486461	0.987297391376785	TECPR2
chr14:clu_26953_+	Success	0.0701384826500089	2	0.932264708478968	1	TRAF3
chr14:clu_26954_+	Not enough valid samples	NA	NA	NA	NA	NA
chr14:clu_26955_+	Not enough valid samples	NA	NA	NA	NA	TNFAIP2
chr14:clu_26956_+	Success	2.67689887613415	3	0.147649381825015	0.583101518927281	TNFAIP2
chr14:clu_26957_+	Success	1.85245250891876	3	0.295142718458739	0.727304954452509	EIF5
chr14:clu_26958_+	Success	1.29894185229716	1	0.107006517248467	0.524739042516919	EIF5
chr14:clu_26959_+	Success	0.512861733670547	1	0.311165222991223	0.740000516808348	EIF5
chr14:clu_26960_+	Success	0.117584598781832	4	0.993605680694923	1	MARK3
chr14:clu_26961_+	Success	0.383186215954993	2	0.681685946666492	0.937732004356105	MARK3
chr14:clu_26962_+	Success	0.548432054805744	3	0.777831153507047	0.971208407382275	MARK3
chr14:clu_26963_+	Success	0.0442230448861665	2	0.956740537588527	1	MARK3
chr14:clu_26964_+	Success	2.44606558668238	2	0.0866337699075593	0.490922713908419	MARK3
chr14:clu_26965_+	Success	1.29548566292215e-05	1	0.995938658682102	1	MARK3
chr14:clu_26966_+	Success	2.93460922415034	4	0.209130325383668	0.648138437813053	MARK3
chr14:clu_26967_+	Not enough valid samples	NA	NA	NA	NA	TRMT61A
chr14:clu_26968_+	Success	1.24178923069121	12	0.998221006882687	1	COA8,AL139300.1,AL139300.2
chr14:clu_26969_+	Success	0.730373461621639	2	0.481729049179885	0.84366467307174	KLC1,AL139300.1
chr14:clu_26970_+	Success	2.62383035422044	2	0.0725245354610379	0.461212990452986	KLC1,AL139300.1
chr14:clu_26971_+	Success	1.88842664774347	2	0.151309685090201	0.587024214695947	KLC1,AL139300.1
