cluster	status	loglr	df	p	p.adjust	genes
chr12:clu_22720_-	Success	-0.0239338449887327	2	1	1	ALDH1L2
chr12:clu_22721_-	Success	0.653913609314998	1	0.252788426347967	0.675918490368608	ALDH1L2
chr12:clu_22722_-	Success	1.34730212565682	2	0.259940602586294	0.683476486159713	ALDH1L2
chr12:clu_22723_-	Not enough valid samples	NA	NA	NA	NA	ALDH1L2
chr12:clu_22724_-	Success	0.193992493116639	2	0.823664087395602	0.985741533287679	APPL2
chr12:clu_22725_-	Success	2.19144825544942	1	0.0363012587900049	0.354201261025035	APPL2
chr12:clu_22726_-	Success	1.30178692434765	3	0.456863349501571	0.824179687211029	APPL2
chr12:clu_22727_-	Success	0.950704555456866	1	0.167920679475548	0.591122612312672	APPL2
chr12:clu_22728_-	Success	0.078621144873523	1	0.69170826949731	0.939711132831626	APPL2
chr12:clu_22729_-	Success	1.57381172760392	1	0.0760376322393423	0.450982333924068	APPL2
chr12:clu_22730_-	Success	0.324288584999977	1	0.420621838138497	0.801535708678737	APPL2
chr12:clu_22731_-	Success	6.40774652569507	1	0.000343760805566537	0.0523013815049421	APPL2
chr12:clu_22732_-	Success	0.272052579262663	2	0.761814204407617	0.964618815461407	APPL2
chr12:clu_22733_-	Success	0.986349049640467	1	0.160161764958953	0.581843985841859	APPL2
chr12:clu_22734_-	Success	0.220161907863371	1	0.506966204706658	0.853335776022579	NUAK1
chr12:clu_22735_-	Success	0.000627824851108016	2	0.999372372189676	1	NUAK1
chr12:clu_22736_-	Success	2.75132979504554	2	0.0638429067521288	0.423129201304065	MTERF2
chr12:clu_22737_-	Success	0.361163610585038	1	0.395381597833666	0.786464720102823	MTERF2
chr12:clu_22738_-	Success	0.915233179413576	1	0.176072471439269	0.601499585863993	PRDM4
chr12:clu_22739_-	Success	0.912461759074176	2	0.401534525072564	0.789690295903828	PRDM4
chr12:clu_22740_-	Success	1.49785915779461	1	0.0834848815671786	0.465307118919291	PRDM4
chr12:clu_22741_-	Success	0.0129755518986769	1	0.872019788831799	1	PRDM4
chr12:clu_22742_-	Success	7.88132899570337	10	0.106631152077073	0.504658913258612	CMKLR1
chr12:clu_22743_-	Success	0.00936445343779724	1	0.891146518257446	1	SART3
chr12:clu_22744_-	Success	1.45081066729597	2	0.234380206689433	0.658386779146636	SART3
chr12:clu_22745_-	Success	0.342929759451863	1	0.407576292516574	0.792753089026664	SART3
chr12:clu_22746_-	Not enough valid samples	NA	NA	NA	NA	TMEM119
chr12:clu_22747_-	Success	0.644805310759693	3	0.731601603440516	0.952776877885584	CORO1C
chr12:clu_22748_-	Success	1.15925747165647	3	0.508983217909468	0.854266657334126	CORO1C
chr12:clu_22749_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CORO1C
chr12:clu_22750_-	Success	1.47201770510333	2	0.229462031075972	0.654933275612416	SSH1
chr12:clu_22751_-	Success	0.00204491200747725	3	0.999930522698239	1	SSH1
chr12:clu_22752_-	Success	3.20020265228845	3	0.0936741178552846	0.483737246652957	SSH1
chr12:clu_22753_-	Success	3.53176399014046	7	0.422295487180927	0.802459776075092	SSH1
chr12:clu_22754_-	Success	1.39479222394564	1	0.0948788285205898	0.486553653112307	SSH1
chr12:clu_22755_-	Success	0.895937996633165	2	0.408224505787029	0.793316783014076	ALKBH2
chr12:clu_22756_-	Success	0.0288860524210577	1	0.810052514639662	0.980939865303093	ALKBH2
chr12:clu_22757_-	Success	0.126625906589197	1	0.614794626165285	0.909716447863141	KCTD10
chr12:clu_22758_-	Success	3.56778286397821	4	0.128895287776348	0.539251739762749	KCTD10
chr12:clu_22759_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	KCTD10
chr12:clu_22760_-	Success	0.722841923633496	2	0.485370906993947	0.840959619442174	MMAB
chr12:clu_22761_-	Success	3.97512655759419	5	0.158998670612222	0.580636279013663	MMAB
chr12:clu_22762_-	Success	0.216909049345531	1	0.510121387924153	0.85513102226899	GLTP
chr12:clu_22763_-	Success	0.0128033644600691	1	0.87286451090365	1	GLTP
chr12:clu_22764_-	Success	1.03253642432776	2	0.356102586851783	0.760858551133277	GLTP
chr12:clu_22765_-	Success	11.0673539448326	13	0.053309400207898	0.400922146442789	GIT2
chr12:clu_22766_-	Success	0.807646347693662	2	0.445906340589264	0.815954584144308	GIT2
chr12:clu_22767_-	Success	0.532773084717064	1	0.301953632092248	0.719810344222431	GIT2
chr12:clu_22768_-	Success	-0.00595537290200809	2	1	1	GIT2
chr12:clu_22769_-	Success	2.59437843586693	4	0.268472348220397	0.691547885856372	GIT2
chr12:clu_22770_-	Success	0.00479660376333868	1	0.92197602973771	1	C12orf76
chr12:clu_22771_-	Success	0.103388397728395	1	0.649305534482661	0.923832820270386	ANAPC7
chr12:clu_22772_-	Success	1.63441958678686	2	0.1950655570755	0.62308243442005	ANAPC7,AC144548.1
chr12:clu_22773_-	Success	2.43277918279637	5	0.432507156672201	0.808757668990787	ARPC3
chr12:clu_22774_-	Success	-1.09983204709715	3	1	1	VPS29
chr12:clu_22775_-	Success	1.37274333351161	7	0.907506702282113	1	VPS29
chr12:clu_22776_-	Success	-0.856957724192398	4	1	1	GPN3
chr12:clu_22777_-	Success	1.97937445362265	2	0.138155633041566	0.553080547127947	GPN3
chr12:clu_22778_-	Success	3.63311695463517	2	0.0264336633390199	0.31242660387561	PPTC7
chr12:clu_22779_-	Success	3.19580738892182	4	0.171748925696835	0.596933063803755	HVCN1
chr12:clu_22780_-	Success	0.66310053242313	1	0.24948217836254	0.673608575492955	PPP1CC
chr12:clu_22781_-	Success	0.0892638049981542	1	0.672641654506409	0.932788405886161	PPP1CC
chr12:clu_22782_-	Success	0.00215217907714305	1	0.947690232302301	1	PPP1CC
chr12:clu_22783_-	Success	2.04823851369611	2	0.128961868196146	0.539251739762749	ATXN2
chr12:clu_22784_-	Success	1.37018947313118	3	0.433408871336481	0.809564436132721	ATXN2
chr12:clu_22785_-	Success	1.39513810914559	6	0.834671459119948	0.990026052337938	ATXN2
chr12:clu_22786_-	Success	1.05928300773212	3	0.548165873321955	0.877139818733649	ATXN2
chr12:clu_22787_-	Success	0.317748120701708	2	0.727786079577032	0.951177910594479	ATXN2
chr12:clu_22788_-	Success	0.495053278039904	1	0.319716332651461	0.73448132538161	ATXN2
chr12:clu_22789_-	Success	0.911346498690705	2	0.401982590429302	0.789690295903828	ATXN2
chr12:clu_22790_-	Success	0.912999988141451	2	0.401318465669597	0.789690295903828	ATXN2
chr12:clu_22791_-	Success	2.00249963448192	1	0.0453655168183587	0.379123737237547	ATXN2
chr12:clu_22792_-	Success	0.00142096991430662	3	0.999959740267683	1	BRAP
chr12:clu_22793_-	Success	7.61478905304784	2	0.000493104690234845	0.0628115506054842	BRAP
chr12:clu_22794_-	Success	0.946484129149667	4	0.755436618190239	0.962232651219152	MAPKAPK5-AS1
chr12:clu_22795_-	Success	1.00908176433313	2	0.364553572022968	0.766054204919211	TMEM116
chr12:clu_22796_-	Success	0.455286908928883	2	0.634265965271657	0.917699433799785	TMEM116
chr12:clu_22797_-	Success	6.68371049509278	7	0.0636464364763416	0.422848211000061	TMEM116
chr12:clu_22798_-	Success	0.60083895236221	3	0.752601908977316	0.961182206263016	TMEM116
chr12:clu_22799_-	Success	1.55111270462669	1	0.078185348488528	0.455839607091575	TMEM116
chr12:clu_22800_-	Success	0.00393783172233952	1	0.929284620622961	1	NAA25
chr12:clu_22801_-	Success	0.218743492523117	2	0.803527802610647	0.978962057912459	NAA25
chr12:clu_22802_-	Success	1.02749508771217	1	0.151708233210049	0.571082896703094	NAA25
chr12:clu_22803_-	Success	0.00328290997322256	1	0.935418295363216	1	NAA25
chr12:clu_22804_-	Success	0.210010413992677	2	0.81057580459574	0.981045217558808	NAA25
chr12:clu_22805_-	Success	2.98186142844787	1	0.0146031741905216	0.249287943624823	NAA25
chr12:clu_22806_-	Success	1.40962001635148	1	0.0931404930791895	0.482603843640757	HECTD4
chr12:clu_22807_-	Success	0.559358182622532	1	0.290195021663928	0.709831538289403	HECTD4
chr12:clu_22808_-	Success	1.40438310075808	2	0.245518469902663	0.670474579244807	HECTD4
chr12:clu_22809_-	Success	0.0434734214318269	1	0.768095099508049	0.966392979643998	HECTD4
chr12:clu_22810_-	Success	0.917905521976763	1	0.175442713137237	0.600476229815371	HECTD4
chr12:clu_22811_-	Success	1.38635011546467	2	0.249986061802367	0.673944384689379	HECTD4
chr12:clu_22812_-	Success	0.763012752931104	1	0.216709926898095	0.644040985216256	HECTD4
chr12:clu_22813_-	Success	1.40243827787344	3	0.422697778180864	0.802567498459251	HECTD4
chr12:clu_22814_-	Success	0.428912974927812	1	0.354347800018053	0.759292314049365	HECTD4
chr12:clu_22815_-	Success	0.00677003427182399	1	0.907365808718035	1	HECTD4
chr12:clu_22816_-	Success	0.571402703546482	1	0.285060310432876	0.707100806437074	HECTD4
chr12:clu_22817_-	Success	0.934626793814004	1	0.171560591523943	0.596786715493328	RPL6
chr12:clu_22818_-	Success	0.0201128587686981	1	0.841039900851773	0.992384348908117	RPL6
chr12:clu_22819_-	Success	1.7788612944687	4	0.469155946636914	0.830938625580627	RPL6
chr12:clu_22820_-	Success	0.239088408711268	1	0.489249306025193	0.842600678851877	DDX54
chr12:clu_22821_-	Success	2.94632000300282	1	0.0152042904001533	0.253657987464315	DDX54
chr12:clu_22822_-	Success	0.740967533728735	2	0.476652514961615	0.835879336286737	SLC8B1
chr12:clu_22823_-	Success	0.00954854266103666	1	0.89008851607365	1	SLC8B1
chr12:clu_22824_-	Success	0.217151096975385	1	0.50988544280421	0.854876516887859	SLC8B1
chr12:clu_22825_-	Success	0.273478313258352	1	0.459563888110523	0.825230443621733	SLC8B1
chr12:clu_22826_-	Success	0.74447040778341	2	0.474985782115732	0.834772516597531	SDS
chr12:clu_22827_-	Not enough valid samples	NA	NA	NA	NA	RBM19
chr12:clu_22828_-	Success	1.01762613935352	2	0.361451959130204	0.76389049936459	RBM19
chr12:clu_22829_-	Not enough valid samples	NA	NA	NA	NA	TBX3
chr12:clu_22830_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	MED13L
chr12:clu_22831_-	Success	0.235416933696797	1	0.49260380050536	0.84498718037813	MED13L
chr12:clu_22832_-	Success	2.03112505085346	1	0.0438520302424213	0.375347020410677	MED13L
chr12:clu_22833_-	Success	0.789625417940442	2	0.45401482924434	0.821914948432321	MED13L
chr12:clu_22834_-	Not enough valid samples	NA	NA	NA	NA	MED13L
chr12:clu_22835_-	Success	5.8169267915182	11	0.391784686567858	0.78357222331864	MED13L
chr12:clu_22836_-	Success	0.590342358629186	1	0.277216644818958	0.698863740328978	MED13L
chr12:clu_22837_-	Success	2.51735937003195	5	0.411657786555117	0.795667899245306	SPRING1
chr12:clu_22838_-	Success	2.61407479648415	1	0.0222241636096213	0.290947647532895	FBXO21
chr12:clu_22839_-	Success	1.32809955639641	2	0.26498036332645	0.688720808304968	FBXO21
chr12:clu_22840_-	Success	0.421676385427872	1	0.358439633943101	0.762490817580246	FBXO21
chr12:clu_22841_-	Success	1.12213897178299	6	0.895917759356328	1	WSB2
chr12:clu_22842_-	Not enough valid samples	NA	NA	NA	NA	VSIG10
chr12:clu_22843_-	Success	1.91782280274333	2	0.146926502130692	0.56510517162049	VSIG10
chr12:clu_22844_-	Not enough valid samples	NA	NA	NA	NA	VSIG10
chr12:clu_22845_-	Success	1.19323816555942	2	0.303237738515657	0.720390362726342	VSIG10
chr12:clu_22846_-	Success	1.10012972550919	2	0.332827904628026	0.743396807136248	TAOK3
chr12:clu_22847_-	Success	0.797316833227342	2	0.450536207557192	0.819401022347375	TAOK3
chr12:clu_22848_-	Success	0.00860986817860976	2	0.991427090590314	1	TAOK3
chr12:clu_22849_-	Success	1.27074184460707	2	0.280623365610676	0.703051125551392	TAOK3
chr12:clu_22850_-	Success	-0.0773764205987391	3	1	1	TAOK3
chr12:clu_22851_-	Success	0.947161976922757	3	0.59462711638725	0.900780489144869	TAOK3
chr12:clu_22852_-	Success	0.993795581631275	2	0.370169014524488	0.769960111931687	RAB35
chr12:clu_22853_-	Success	0.566777197217505	1	0.287018448109963	0.707908491012392	RAB35
chr12:clu_22854_-	Success	3.46556944712938	2	0.0312552021726518	0.335950740989496	GCN1
chr12:clu_22855_-	Success	0.810461851191576	2	0.444652655433234	0.815565474554675	GCN1
chr12:clu_22856_-	Success	2.90729717692568	1	0.0158937188229992	0.258560377664789	GCN1
chr12:clu_22857_-	Success	8.13173311236895	1	5.51164651252838e-05	0.0222760253767763	GCN1
chr12:clu_22858_-	Success	0.543888444219704	1	0.296964303900284	0.714802692588556	GCN1
chr12:clu_22859_-	Success	1.12184509713552	2	0.325678331757942	0.738491416743368	GCN1
chr12:clu_22860_-	Success	0.249541910122389	1	0.479902960444553	0.837735079961872	GCN1
chr12:clu_22861_-	Success	1.65657722861943	2	0.190790897406437	0.617935846967108	RPLP0
chr12:clu_22862_-	Success	0.1096241963387	1	0.639613203099088	0.919846078565828	RPLP0
chr12:clu_22863_-	Success	0.359657945344225	4	0.948925688964458	1	RPLP0
chr12:clu_22864_-	Success	2.40842925265497	6	0.567508010435945	0.889010585971095	PXN
chr12:clu_22865_-	Success	0.000396863787614166	2	0.999603214952402	1	PXN
chr12:clu_22866_-	Success	0.000948538814839139	1	0.965258760015507	1	TRIAP1
chr12:clu_22867_-	Success	8.95942173581989	3	0.000457130586676886	0.060527698601704	SRSF9
chr12:clu_22868_-	Success	2.51418714612964	2	0.0809286686594321	0.461233826346913	COQ5
chr12:clu_22869_-	Success	1.4226715117095	3	0.416089938974929	0.798837047531473	COQ5
chr12:clu_22870_-	Success	0.830912780046219	3	0.645453924681285	0.922221048426491	POP5
chr12:clu_22871_-	Success	-0.0964600497036372	2	1	1	SPPL3
chr12:clu_22872_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SPPL3
chr12:clu_22873_-	Success	0.225261805783703	2	0.798307189958594	0.977107282058772	SPPL3
chr12:clu_22874_-	Success	0.591955988400173	1	0.276561031418062	0.698377329776652	C12orf43
chr12:clu_22875_-	Success	4.03221562886756	2	0.0177349922301029	0.270132028473551	OASL
chr12:clu_22876_-	Success	1.48280319690048	4	0.563597489298729	0.886492190092186	CAMKK2
chr12:clu_22877_-	Success	0.160639674934373	2	0.851598868248571	0.995210614538079	CAMKK2
chr12:clu_22878_-	Success	0.308187849777141	1	0.432397295875216	0.808675626637151	CAMKK2
chr12:clu_22879_-	Success	3.22632292076941	2	0.0397032226004159	0.365152052497151	CAMKK2
chr12:clu_22880_-	Success	2.93698472980213	4	0.208760086785903	0.636639140631284	ANAPC5
chr12:clu_22881_-	Success	0.201466622673479	2	0.817530864099312	0.983364158519405	ANAPC5
chr12:clu_22882_-	Success	10.0160292984765	7	0.00550085191082636	0.170259483649021	ANAPC5
chr12:clu_22883_-	Success	3.8567865768473	4	0.102652112529463	0.498680469003916	ANAPC5
chr12:clu_22884_-	Success	5.09628293736569	2	0.00611945072461481	0.177123775575644	ANAPC5
chr12:clu_22885_-	Not enough valid samples	NA	NA	NA	NA	KDM2B
chr12:clu_22886_-	Success	-0.0991297779971774	2	1	1	KDM2B
chr12:clu_22887_-	Not enough valid samples	NA	NA	NA	NA	KDM2B
chr12:clu_22888_-	Success	2.16036953323604	1	0.0376505662400265	0.359200005877647	RHOF,LINC01089
chr12:clu_22889_-	Success	1.53415136103695	3	0.381213659510595	0.777404035607434	RHOF,LINC01089
chr12:clu_22890_-	Success	0.2961894149214	2	0.743646556924927	0.957224657555939	LINC01089,RHOF
chr12:clu_22891_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HPD
chr12:clu_22892_-	Success	3.16629061694562	3	0.0965041500177978	0.488819426994513	DIABLO,AC048338.2,AC048338.1
chr12:clu_22893_-	Success	0.42975836642654	9	0.999698778194135	1	AC048338.2,DIABLO,AC048338.1
chr12:clu_22894_-	Success	0.311335874481756	2	0.73246781730071	0.953082666113147	AC048338.1,VPS33A
chr12:clu_22895_-	Success	5.04536158559131	4	0.0389268790950986	0.362369273204419	CLIP1
chr12:clu_22896_-	Success	1.7574283394315	3	0.31884036515691	0.733425158771866	CLIP1
chr12:clu_22897_-	Success	6.60333766162876	6	0.039868836923139	0.365350167939132	CLIP1
chr12:clu_22898_-	Success	-0.0362004134385643	2	1	1	CLIP1
chr12:clu_22899_-	Success	0.00641482115315739	1	0.909818077553178	1	CLIP1
chr12:clu_22900_-	Success	6.38154977714339	6	0.0469560507837836	0.383019783061778	CLIP1
chr12:clu_22901_-	Success	1.67035071399818	1	0.0675857920297127	0.431910981283869	ZCCHC8
chr12:clu_22902_-	Success	0.914101094500438	2	0.400876814552119	0.789690295903828	ZCCHC8
chr12:clu_22903_-	Success	0.810291820422208	2	0.44472826649426	0.815565474554675	RSRC2
chr12:clu_22904_-	Success	2.83087307330516	1	0.0173388524716097	0.267608700033448	RSRC2
chr12:clu_22905_-	Success	1.95473228261869	2	0.14160238103872	0.55850983553409	ZCCHC8
chr12:clu_22906_-	Success	2.8897132150519	1	0.0162148318821285	0.260649103243491	ZCCHC8
chr12:clu_22907_-	Success	2.37823932316314	5	0.446316805723109	0.815954584144308	RSRC2
chr12:clu_22908_-	Success	2.01208501279234	4	0.402744675024003	0.789917477378238	RSRC2
chr12:clu_22909_-	Success	2.19206134659362	4	0.356509479744347	0.761290644391085	RSRC2
chr12:clu_22910_-	Success	0.0294697134328317	1	0.808180140159066	0.980531599151327	VPS37B
chr12:clu_22911_-	Success	0.142464374716099	1	0.593488787076596	0.900780489144869	VPS37B
chr12:clu_22912_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ABCB9
chr12:clu_22913_-	Not enough valid samples	NA	NA	NA	NA	PITPNM2
chr12:clu_22914_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PITPNM2
chr12:clu_22915_-	Not enough valid samples	NA	NA	NA	NA	PITPNM2
chr12:clu_22916_-	Success	1.36668430048485	3	0.434586402204804	0.810009810221698	MPHOSPH9
chr12:clu_22917_-	Success	0.822248371247497	3	0.649343090200719	0.923842714080283	MPHOSPH9
chr12:clu_22918_-	Success	-0.19349366947381	2	1	1	MPHOSPH9
chr12:clu_22919_-	Success	3.47142749688487	2	0.0310726428859687	0.335496749389451	MPHOSPH9
chr12:clu_22920_-	Success	4.88451303209422	5	0.0820506597139756	0.463049602468184	MPHOSPH9
chr12:clu_22921_-	Not enough valid samples	NA	NA	NA	NA	CDK2AP1
chr12:clu_22922_-	Success	1.14727500517211	3	0.513565784291881	0.856706727685253	CDK2AP1
chr12:clu_22923_-	Success	0.838111356662694	1	0.195427122069801	0.623125199425986	SBNO1
chr12:clu_22924_-	Success	1.79912964645155	6	0.730854141579878	0.952458101059015	SBNO1
chr12:clu_22925_-	Success	8.37744823447019	4	0.00215677645984335	0.11795457345328	SBNO1
chr12:clu_22926_-	Success	-1.4736848780376	8	1	1	RILPL2
chr12:clu_22927_-	Success	2.70277767059224	2	0.0670190969840143	0.431136126429728	RILPL1
chr12:clu_22928_-	Success	2.83026484230231	6	0.462270667911772	0.826729350354039	RILPL1
chr12:clu_22929_-	Success	0.879699125996922	2	0.414907727852656	0.798216080128636	RILPL1
chr12:clu_22930_-	Not enough valid samples	NA	NA	NA	NA	NA
chr12:clu_22931_-	Success	0.00757265551709452	1	0.902054607256566	1	EIF2B1
chr12:clu_22932_-	Success	0.969587211475016	1	0.163758202007491	0.58693051168937	EIF2B1
chr12:clu_22933_-	Success	0.00137229823508278	1	0.958218821326166	1	CCDC92
chr12:clu_22934_-	Success	2.03405347371518	5	0.539652513576663	0.871940811412056	CCDC92
chr12:clu_22935_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr12:clu_22936_-	Success	2.4919833692021	1	0.0255832587631359	0.307921880992386	NCOR2
chr12:clu_22937_-	Success	5.59481119932252	4	0.0245135797024715	0.303490760526915	NA
chr12:clu_22938_-	Success	4.05783351618129	3	0.0436807336902187	0.374594266261649	NCOR2
chr12:clu_22939_-	Success	0.0959114736535867	1	0.661403705485283	0.929135247319461	NCOR2
chr12:clu_22940_-	Success	0.0465985825654798	1	0.760151302096173	0.963562632641139	NCOR2
chr12:clu_22941_-	Success	0.0608048588815109	2	0.941006850989786	1	NCOR2
chr12:clu_22942_-	Not enough valid samples	NA	NA	NA	NA	NCOR2
chr12:clu_22943_-	Success	0.39543156683817	1	0.373839260396812	0.772526075167319	NCOR2
chr12:clu_22944_-	Success	1.08115671077985	2	0.339202938938047	0.748205078055213	NCOR2
chr12:clu_22945_-	Success	0.0671440653827631	1	0.714026742142378	0.945842620383338	NCOR2
chr12:clu_22946_-	Success	0.87642511432432	1	0.185518819785567	0.612961327624655	NCOR2
chr12:clu_22947_-	Success	0.500810952178824	1	0.31691837249346	0.731744646178725	NCOR2
chr12:clu_22948_-	Success	2.01007247009181	1	0.0449598495639565	0.378920407170933	NCOR2
chr12:clu_22949_-	Success	0.102121951785961	1	0.651316877940119	0.92497097727349	NCOR2
chr12:clu_22950_-	Success	0.0851429365784497	2	0.918381004780814	1	NCOR2
chr12:clu_22951_-	Success	0.00489768857357831	1	0.921160821127819	1	NCOR2
chr12:clu_22952_-	Success	0.801782965049597	2	0.448528540054537	0.818115406664637	SCARB1
chr12:clu_22953_-	Success	2.80084452545634	3	0.132681425025981	0.545636771571904	UBC
chr12:clu_22954_-	Success	-15.6031382512301	17	1	1	NA
chr12:clu_22955_-	Success	23.1749487654306	11	2.80398073593028e-06	0.00564329162913329	UBC
chr12:clu_22956_-	Success	17.5687639471143	22	0.0374819753253004	0.358878323214555	UBC
chr12:clu_22957_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr12:clu_22958_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr12:clu_22959_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr12:clu_22960_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr12:clu_22961_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr12:clu_22962_-	Success	1.95256498080835	3	0.271892287350803	0.6946057597388	SLC15A4
chr12:clu_22963_-	Success	0.0422694762116862	2	0.958611422788717	1	SLC15A4
chr12:clu_22964_-	Success	1.99476216310995	4	0.407425434441077	0.792668179563108	STX2
chr12:clu_22965_-	Success	7.38557755776583	3	0.00202303296296345	0.114282995751114	STX2
chr12:clu_22966_-	Success	11.8938906964818	4	8.80912730972884e-05	0.028291355782277	STX2
chr12:clu_22967_-	Success	0.102403445535003	2	0.90266530191069	1	STX2
chr12:clu_22968_-	Not enough valid samples	NA	NA	NA	NA	DDX51
chr12:clu_22969_-	Success	1.27160871499706	1	0.110768862804689	0.50991174126422	POLE
chr12:clu_22970_-	Not enough valid samples	NA	NA	NA	NA	POLE
chr12:clu_22971_-	Success	0.0610155564592674	1	0.72684193962307	0.951100817382925	POLE
chr12:clu_22972_-	Success	1.12006463384296	4	0.691689545319593	0.939711132831626	ANKLE2
chr12:clu_22973_-	Success	0.441322032654853	2	0.643185546469495	0.921452636747043	ANKLE2
chr12:clu_22974_-	Success	2.29687990988123	2	0.100572148866396	0.495701649326962	ANKLE2
chr12:clu_22975_-	Success	1.59273598498669	2	0.203368436880691	0.632554895125654	ANKLE2
chr12:clu_22976_-	Success	0.000309485969523848	1	0.980151360631984	1	ANKLE2
chr12:clu_22977_-	Success	5.37449032218819	3	0.0131636354233813	0.24067260811875	GOLGA3
chr12:clu_22978_-	Success	5.92603870052881	4	0.0184858322087464	0.273925450093052	GOLGA3
chr12:clu_22979_-	Success	2.7181403652321e-06	1	0.998139667360446	1	GOLGA3
chr12:clu_22980_-	Success	0.263921749468977	1	0.467514910935048	0.829878842850928	GOLGA3
chr12:clu_22981_-	Success	1.03105901809465	1	0.151000157980547	0.570174330115662	GOLGA3
chr12:clu_22982_-	Success	1.35169962764166	3	0.439649935593112	0.812683484281777	GOLGA3
chr12:clu_22983_-	Success	8.97451893499965	14	0.209111784674548	0.637074355232144	GOLGA3,CHFR
chr12:clu_22984_-	Success	1.10554887793353	1	0.13702113812692	0.551377277261191	CHFR
chr12:clu_22985_-	Success	0.37705883444778	3	0.860406988571931	0.99845575929264	CHFR
chr12:clu_22986_-	Success	0.799019442039139	2	0.449769773294186	0.818669270339788	CHFR
chr12:clu_22987_-	Success	0.979944406399966	1	0.161525210236511	0.583846332834054	CHFR
chr12:clu_22988_-	Success	11.3638611434108	8	0.00373198551584212	0.147467160651515	CHFR
chr12:clu_22989_-	Success	0.227970585884577	2	0.796147677470726	0.976512502952251	CHFR
chr12:clu_22990_-	Success	0.491705098883813	2	0.611582695660959	0.908202289339772	ZNF605
chr12:clu_22991_-	Success	0.85542308418303	1	0.190875621282022	0.617935846967108	CHFR,ZNF605
chr12:clu_22992_-	Success	3.07477900020081	4	0.188254127284164	0.615731727907	ZNF605,CHFR
chr12:clu_22993_-	Success	3.29302258907796	3	0.0863301664595227	0.469833655575022	ZNF891
chr12:clu_22994_+	Success	6.72557613036633	6	0.0364055311131199	0.354531154443219	CCDC77
chr12:clu_22995_+	Not enough valid samples	NA	NA	NA	NA	B4GALNT3
chr12:clu_22996_+	Success	0.135304455684491	1	0.602923601651743	0.904709189420375	B4GALNT3
chr12:clu_22997_+	Success	0.760049855550278	1	0.21760440460913	0.644040985216256	B4GALNT3
chr12:clu_22998_+	Not enough valid samples	NA	NA	NA	NA	NINJ2-AS1
chr12:clu_22999_+	Not enough valid samples	NA	NA	NA	NA	NA
chr12:clu_23000_+	Success	3.7233523436696	1	0.00635526976341435	0.179841413227123	WNK1
chr12:clu_23001_+	Success	2.32255888070824	1	0.0311420003813866	0.33564650107593	WNK1
chr12:clu_23002_+	Success	1.65900278834306	2	0.190328683480406	0.617434386679051	WNK1
chr12:clu_23003_+	Success	4.14746204051335	7	0.307307594448536	0.72283538869786	WNK1
chr12:clu_23004_+	Success	0.801990280775499	7	0.978490028756349	1	WNK1
chr12:clu_23005_+	Success	0.295225360306574	1	0.442244880766101	0.813996546463737	WNK1
chr12:clu_23006_+	Success	0.259572607676091	2	0.77138119776447	0.967760752163554	WNK1
chr12:clu_23007_+	Success	0.000315196290102904	1	0.979969122247919	1	WNK1
chr12:clu_23008_+	Success	9.34374067473436	5	0.00219746709660152	0.119112091974159	WNK1
chr12:clu_23009_+	Success	2.54900003404487	4	0.277389076290109	0.698953356734399	ERC1
chr12:clu_23010_+	Success	0.00949875548758428	1	0.890373621281186	1	ERC1
chr12:clu_23011_+	Success	0.909335966422077	3	0.61088016797669	0.90813719638766	ERC1
chr12:clu_23012_+	Success	1.16326426416254	2	0.31246454752464	0.727168302111567	ERC1
chr12:clu_23013_+	Success	1.87801639963254	2	0.152893083941209	0.572240182382986	ERC1
chr12:clu_23014_+	Success	0.830964751969077	2	0.435628809774344	0.810351724584242	ERC1
chr12:clu_23015_+	Success	0.49840319515755	2	0.607499944480507	0.906932973538149	NA
chr12:clu_23016_+	Success	0.505050917130802	3	0.798807629427976	0.977471668144833	ADIPOR2
chr12:clu_23017_+	Success	0.0898275277212974	1	0.671669848145072	0.93237076311026	ADIPOR2
chr12:clu_23018_+	Success	9.05852173018502	8	0.0203659093892787	0.281085401276727	CACNA1C
chr12:clu_23019_+	Success	0.0187690117927559	1	0.846373738660191	0.993474738380672	CACNA1C
chr12:clu_23020_+	Not enough valid samples	NA	NA	NA	NA	CACNA1C
chr12:clu_23021_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr12:clu_23022_+	Success	1.53819239289561	1	0.0794369166327785	0.458093806347077	CACNA1C
chr12:clu_23023_+	Success	11.7343290631834	16	0.101768986511411	0.497757180533747	CACNA1C
